Unnamed: 0,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,DesSem,DesSemCat,NameSem,NameSemCat,combined_color_black,combined_color_black_brown,combined_color_black_brown_cream,combined_color_black_brown_golden,combined_color_black_brown_gray,combined_color_black_brown_white,combined_color_black_brown_yellow,combined_color_black_cream,combined_color_black_cream_gray,combined_color_black_cream_white,combined_color_black_golden,combined_color_black_golden_cream,combined_color_black_golden_gray,combined_color_black_golden_white,combined_color_black_golden_yellow,combined_color_black_gray,combined_color_black_gray_white,combined_color_black_white,combined_color_black_yellow,combined_color_black_yellow_cream,combined_color_black_yellow_gray,combined_color_black_yellow_white,combined_color_brown,combined_color_brown_cream,combined_color_brown_cream_gray,combined_color_brown_cream_white,combined_color_brown_golden,combined_color_brown_golden_cream,combined_color_brown_golden_gray,combined_color_brown_golden_white,combined_color_brown_golden_yellow,combined_color_brown_gray,combined_color_brown_gray_white,combined_color_brown_white,combined_color_brown_yellow,combined_color_brown_yellow_cream,combined_color_brown_yellow_gray,combined_color_brown_yellow_white,combined_color_cream,combined_color_cream_gray,combined_color_cream_gray_white,combined_color_cream_white,combined_color_golden,combined_color_golden_cream,combined_color_golden_cream_gray,combined_color_golden_cream_white,combined_color_golden_gray,combined_color_golden_gray_white,combined_color_golden_white,combined_color_golden_yellow,combined_color_golden_yellow_cream,combined_color_golden_yellow_gray,combined_color_golden_yellow_white,combined_color_gray,combined_color_gray_white,combined_color_white,combined_color_yellow,combined_color_yellow_cream,combined_color_yellow_cream_gray,combined_color_yellow_cream_white,combined_color_yellow_gray,combined_color_yellow_gray_white,combined_color_yellow_white
11452,2,4,266,0,2,1,2,7,1,1,2,1,2,1,0,41327,f600975ef16b5d3705069ba10ae25d51,0,ca4a8f0c2,4,4,0.5,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11471,2,4,266,0,1,5,7,0,2,2,3,1,3,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,56d3aa3ac,1,2,0.183333333,1,0.183333333,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11475,2,4,266,0,1,4,7,0,2,1,1,1,1,1,100,41401,53482c4da217ccabd5b6926613e9b15e,0,fe1edf930,4,4,0.068958333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11482,2,4,265,0,1,4,0,0,2,2,3,3,3,1,25,41336,b03b6edf08d01c62a6f65de488eab7a3,0,80092bbd9,3,2,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11487,1,4,307,0,2,2,0,0,2,1,1,1,1,1,190,41401,58c88172beae9b13acb65b99eb7be864,0,32387ac37,4,4,0.4375,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11507,1,4,307,0,1,1,2,4,2,2,2,1,2,1,0,41326,de258b94569f36b876f5cddd929b8d7b,0,734123308,17,2,0.142160738,1,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11515,1,4,307,0,1,2,0,0,2,1,1,1,2,1,0,41326,f73f65472f74ff3fac06dde0d79551b8,0,75bfbc825,2,4,0.237121212,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11517,1,4,307,0,2,1,7,0,2,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,9123c847a,1,1,0.0375,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11535,2,4,266,0,2,3,7,0,1,1,2,1,2,1,0,41401,28c3d41ebf83b7a6903fc02ab7b6c7e7,0,ac71e856b,4,3,0.106666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11554,1,4,307,0,2,2,0,0,2,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,ac6d69d99,5,4,0.057747934,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,3,299,0,1,1,7,0,1,1,2,2,2,1,100,41326,8480853f516546f6cf33aa88cd76c379,0,86e1089a3,1,2,0.130357143,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,2,3,266,0,2,5,6,0,2,1,2,2,2,1,0,41326,22fe332bf9c924d4718005891c63fbed,0,d24c30b4b,2,2,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,2,3,264,0,2,1,2,5,3,3,1,1,2,1,50,41326,a9caef3f98e67bfac9093cca79e20b93,0,8e76c8e39,2,1,0.065798319,1,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,1,3,307,0,2,2,5,7,2,2,3,3,3,1,0,41401,b609c40c6c840db208b149a19b856f86,0,c02be41e6,2,2,0.166666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2,3,266,0,1,2,7,0,1,1,2,1,2,1,0,41401,b8853c71b981104f1ef126e51387b616,0,988988d5b,19,1,0.75,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,2,3,266,0,2,1,7,0,1,1,1,2,2,1,1,41327,6e4f4078c85aaa01b4059fbf679e6695,0,4c6fe4100,5,4,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,3,307,0,2,2,7,0,1,1,3,3,3,2,0,41326,32dec3aacc31b4fb66ad0c807fd69696,0,c740abfe1,0,3,0.327606061,1,-0.4,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2,3,266,0,2,2,0,0,2,1,2,2,2,1,0,41324,e3bbcf8a10e96c7ec63e557a176c9aa0,0,e540c1ba5,1,4,0.6,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,1,3,207,0,1,1,2,0,1,3,1,1,3,1,750,41326,d03a75a35edc98d0c4eaab6cc0157d0b,0,c30dd6e9a,2,1,0.475,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,1,3,307,0,1,1,7,0,2,2,2,1,2,1,0,41325,5b713a4d7902d3e516f80a0761afc403,0,be9474b85,1,2,0.64,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,1,3,307,141,1,5,0,0,2,2,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,815f4cc08,3,3,0.45,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,2,3,265,0,1,1,7,0,2,2,3,3,2,1,0,41326,c3f6408e1ee043b38bd0d39558b8edf5,0,0f24b6cd6,1,1,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,2,3,266,0,2,2,3,0,1,1,1,1,2,1,0,41326,5a60b3e485efdf4a18344c4cf14d02eb,0,60ce9e319,7,1,0.160227273,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,1,3,307,0,2,2,0,0,2,1,1,1,2,1,0,41401,39f6f321507e2791e7c12d3f946bc5bf,0,27b6e5aca,4,4,0.027833333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,1,3,307,0,2,2,0,0,2,1,2,2,2,1,0,41326,eeb152df9a17158315a78e78a2bc93d9,0,f0a2122d4,4,4,0.2625,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,2,3,266,0,2,1,2,7,1,1,2,1,2,1,0,41326,d385a3b7e7d8c858acc5f6db31f1febb,0,b99d5d532,3,4,0.233333333,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,1,3,307,0,1,2,0,0,2,2,1,1,2,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,6f0cb510a,3,1,0.259722222,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,2,3,266,0,2,6,7,0,2,1,1,1,2,1,0,41401,ade404aff4df59c811a26246f3b10b20,1,e1ecc1b26,3,2,0.126190476,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
122,2,3,266,0,1,4,0,0,2,1,3,1,2,1,0,41401,79822972785816f4393293afe2616d1d,0,3004c3401,3,4,0.023106061,1,-0.09375,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
129,1,3,307,0,1,1,7,0,2,1,1,1,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,cd7bea671,3,3,0.366666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,1,3,307,0,1,1,7,0,2,1,1,1,1,1,0,41326,2864803699884df90ac135583b02ec70,0,65d10be4d,3,3,0.2325,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,2,3,266,0,1,1,7,0,1,1,1,1,2,1,0,41401,bd7e6c4d22aa1ab09139c0265b099024,0,6df350974,9,2,0.281843434,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,1,3,307,0,2,1,2,0,3,1,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,74e316be1,2,2,0.375,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,2,3,265,0,1,4,7,0,2,2,2,2,2,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,c6cdbebfa,3,1,0.209333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
166,1,3,307,141,1,5,0,0,2,1,2,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,e83f846eb,6,1,0.476666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,1,3,69,4,2,2,0,0,1,1,2,2,2,1,0,41330,1650b649258959aec1c6cbffb6d1c496,0,62550cf78,3,1,0.25,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,1,3,31,307,1,1,0,0,2,1,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,061378b30,2,2,0.375,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,1,3,307,0,2,2,0,0,2,1,3,3,3,1,0,41326,86f9dd3d596a0df3928b38be2e887407,0,d4d6997e3,2,1,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,1,3,307,119,1,5,7,0,2,2,2,2,2,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,d13d93f69,4,1,0.257142857,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,2,3,292,0,1,1,7,0,1,1,2,2,2,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,c15b3c9f1,1,2,0.122222222,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,1,3,307,307,1,2,0,0,3,1,2,2,3,1,0,41401,d875085cf780b229007fb6af11ac3836,0,60bf93971,3,2,0.3,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,2,3,264,0,1,1,3,0,1,3,2,2,2,1,150,41326,df51ececd072934acb4d888f07939ec8,0,0f0f81a37,3,1,0.100555556,1,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,1,3,307,0,2,1,2,0,2,2,1,1,1,1,0,41326,8d8f928ced3cf41bee933f045df5542b,0,0822c54d5,3,3,0.12037037,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,1,3,307,0,1,1,0,0,2,1,3,1,3,1,0,41326,eaeb4239af6adccde2c08b1eaf3498b0,0,479500716,2,4,0.061616162,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,1,3,307,0,2,1,7,0,2,1,2,2,2,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,1afdf61ec,2,3,0.166666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,1,3,307,307,2,2,0,0,2,1,1,1,1,1,200,41326,4d2400be2e2e78265f5c84345b7a3415,0,eb6c692dc,6,4,0.349206349,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,1,3,307,307,2,2,7,0,2,2,2,1,2,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,8526200d3,3,3,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,1,3,307,0,2,1,2,7,2,2,1,1,2,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,45543730,4,3,0.39375,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,2,3,264,0,1,1,7,0,2,3,2,1,2,1,0,41326,f4bdb2393f541926230c24e460862848,0,c0a9578bb,5,2,0.098796296,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,1,3,307,0,2,3,0,0,2,1,1,1,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,3f9f466d1,7,4,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,2,3,266,0,1,3,0,0,2,1,1,1,2,1,20,41326,a70b02201c3b688f664fec4507aabe8c,0,01f7fdb78,0,2,0.142857143,1,0.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,2,3,266,0,2,6,7,0,2,1,2,1,2,1,0,41336,0d70f40c928599ddeab5857b1ed4db67,0,e54ee8e55,3,2,0.271969697,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
295,2,3,266,0,2,5,6,7,2,1,1,1,1,1,100,41326,001e42763024f9d4abe31e79472b1827,0,81a815ef5,1,4,-0.066851852,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,1,3,307,0,1,1,7,0,2,1,1,1,2,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,58a10d0cd,1,4,0.135168651,1,-0.166666667,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,2,3,266,0,2,7,0,0,1,1,2,2,2,1,0,41327,0f546b6824512624be152dbf5ffaedf9,0,30ea81bac,3,3,0.0,0,-0.1875,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
300,2,3,266,0,2,1,2,6,2,1,2,2,2,1,0,41326,f2fadb15e3785679ac1a7d4f11ac097d,0,35907f15e,3,2,0.375,1,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,1,3,129,307,2,1,7,0,1,2,3,1,2,1,0,41326,437f3590cfe369b657243200ab42db0a,0,19f38a3f0,1,4,0.342006803,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,2,3,266,0,1,3,7,0,2,1,2,2,2,1,0,41401,1de5f1042eb8ba2195eb0178a4813b34,0,e07812482,1,1,-0.01010101,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,2,3,299,0,1,3,0,0,1,1,3,3,3,1,0,41326,35161dd77b4b91c931599a3b3b29cafb,0,4d999ee22,1,4,-0.125,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,2,3,266,0,1,5,0,0,2,1,1,1,2,1,0,41401,9df4629a13a97af07766c7857835451f,0,0637293ec,3,1,0.221650095,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
331,2,3,264,278,1,1,0,0,2,3,1,1,2,1,100,41326,e5f791909629e34d5dcef44bbaf3da37,0,7ead795bb,2,2,-0.015625,-1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,2,3,299,0,2,1,2,7,1,1,1,1,2,1,0,41326,f1b6b4616531fb41ebf424901c9d5266,0,86afe98e6,4,4,0.0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
